label,word,count,rank
1,legitimate,1,1079.0
1,lease,1,1080.0
1,p,1,1081.0
1,large,1,1082.0
1,lakh,1,1083.0
1,able,1,1084.0
1,parliament,1,1085.0
1,parte,1,1086.0
1,knowledge,1,1087.0
1,nation,1,1088.0
1,participation,1,1089.0
1,partly,1,1090.0
1,issuing,1,1091.0
1,passing,1,1092.0
1,pcf,1,1093.0
1,peculiar,1,1094.0
1,investee,1,1095.0
1,invest,1,1096.0
1,inventory,1,1097.0
1,intimate,1,1098.0
1,llp,1,1099.0
1,ongoing,1,1100.0
1,internal,1,1101.0
1,low,1,1102.0
1,mutatis,1,1103.0
1,mutandis,1,1104.0
1,nature,1,1105.0
1,multiple,1,1106.0
1,nbfcs,1,1107.0
1,month,1,1108.0
1,monitor,1,1109.0
1,modified,1,1110.0
1,mislead,1,1111.0
1,necessary,1,1112.0
1,minority,1,1113.0
1,need,1,1114.0
1,negotiation,1,1115.0
1,network,1,1116.0
1,newspaper,1,1117.0
1,norm,1,1118.0
1,normally,1,1119.0
1,memo,1,1120.0
1,membership,1,1121.0
1,mechanism,1,1122.0
1,note,1,1123.0
1,materiality,1,1124.0
1,occupant,1,1125.0
1,october,1,1126.0
1,maintenance,1,1127.0
1,offender,1,1128.0
1,maintain,1,1129.0
1,international,1,1130.0
1,mutually,1,1131.0
1,periodic,1,1132.0
1,portion,1,1133.0
1,inferior,1,1134.0
1,preparation,1,1135.0
1,play,1,1136.0
1,indirectly,1,1137.0
1,practise,1,1138.0
1,idrs,1,1139.0
1,premise,1,1140.0
1,pledgee,1,1141.0
1,indirect,1,1142.0
1,indigent,1,1143.0
1,prejudice,1,1144.0
1,ies,1,1145.0
1,implementation,1,1146.0
1,ind,1,1147.0
1,inapplicable,1,1148.0
1,ifrs,1,1149.0
1,pledger,1,1150.0
1,income,1,1151.0
1,incapacitation,1,1152.0
1,police,1,1153.0
1,intermediaries,1,1154.0
1,identification,1,1155.0
1,prevention,1,1156.0
1,periodically,1,1157.0
1,periodicity,1,1158.0
1,priority,1,1159.0
1,interfere,1,1160.0
1,interested,1,1161.0
1,immediate,1,1162.0
1,intend,1,1163.0
1,principle,1,1164.0
1,instance,1,1165.0
1,inquiry,1,1166.0
1,planning,1,1167.0
1,illiquid,1,1168.0
1,imp,1,1169.0
1,permissible,1,1170.0
1,principal,1,1171.0
1,initiation,1,1172.0
1,inheritor,1,1173.0
1,icai,1,1174.0
1,pricing,1,1175.0
1,inheritance,1,1176.0
1,image,1,1177.0
1,admission,0,1178.0
1,turnover,0,1179.0
1,commercial,0,1180.0
1,adjustment,0,1181.0
1,commodity,0,1182.0
1,transferor,0,1183.0
1,networth,0,1184.0
1,preferential,0,1185.0
1,negative,0,1186.0
1,realize,0,1187.0
1,transferable,0,1188.0
1,comprise,0,1189.0
1,concern,0,1190.0
1,nationwide,0,1191.0
1,recipient,0,1192.0
1,concurrence,0,1193.0
1,notch,0,1194.0
1,promotional,0,1195.0
1,underlie,0,1196.0
1,venture,0,1197.0
1,proposing,0,1198.0
1,paper,0,1199.0
1,par,0,1200.0
1,bonus,0,1201.0
1,annually,0,1202.0
1,purchaser,0,1203.0
1,prospectus,0,1204.0
1,combined,0,1205.0
1,publicly,0,1206.0
1,assign,0,1207.0
1,pendency,0,1208.0
1,area,0,1209.0
1,performance,0,1210.0
1,approach,0,1211.0
1,weight,0,1212.0
1,buyback,0,1213.0
1,buyer,0,1214.0
1,cancellation,0,1215.0
1,allocation,0,1216.0
1,alienation,0,1217.0
1,alienate,0,1218.0
1,unsecured,0,1219.0
1,properly,0,1220.0
1,classify,0,1221.0
1,advertise,0,1222.0
1,post,0,1223.0
1,collateral,0,1224.0
1,collective,0,1225.0
1,underwriting,0,1226.0
1,underwriter,0,1227.0
1,combine,0,1228.0
1,participate,0,1229.0
1,rights,0,1230.0
1,consequential,0,1231.0
1,enhancement,0,1232.0
1,separate,0,1233.0
1,far,0,1234.0
1,infrastructure,0,1235.0
1,extinguish,0,1236.0
1,external,0,1237.0
1,seven,0,1238.0
1,expression,0,1239.0
1,exceed,0,1240.0
1,shortfall,0,1241.0
1,entitlement,0,1242.0
1,encumbrance,0,1243.0
1,till,0,1244.0
1,invitation,0,1245.0
1,iof,0,1246.0
1,irrespective,0,1247.0
1,educative,0,1248.0
1,earning,0,1249.0
1,earmark,0,1250.0
1,j,0,1251.0
1,source,0,1252.0
1,space,0,1253.0
1,know,0,1254.0
1,individually,0,1255.0
1,send,0,1256.0
1,sell,0,1257.0
1,indicator,0,1258.0
1,hypothecatee,0,1259.0
1,roll,0,1260.0
1,rta,0,1261.0
1,guarantee,0,1262.0
1,sa,0,1263.0
1,idr,0,1264.0
1,global,0,1265.0
1,satisfaction,0,1266.0
1,generality,0,1267.0
1,future,0,1268.0
1,se,0,1269.0
1,searchable,0,1270.0
1,framework,0,1271.0
1,fractional,0,1272.0
1,restraint,0,1273.0
1,secure,0,1274.0
1,secured,0,1275.0
1,securitised,0,1276.0
1,securitized,0,1277.0
1,incorporate,0,1278.0
1,foot,0,1279.0
1,divide,0,1280.0
1,divest,0,1281.0
1,speed,0,1282.0
1,deceased,0,1283.0
1,debarment,0,1284.0
1,medium,0,1285.0
1,herre,0,1286.0
1,merger,0,1287.0
1,suspension,0,1288.0
1,migration,0,1289.0
1,create,0,1290.0
1,tabular,0,1291.0
1,covenant,0,1292.0
1,coupon,0,1293.0
1,redemption,0,1294.0
1,counter,0,1295.0
1,telephone,0,1296.0
1,red,0,1297.0
1,modification,0,1298.0
1,contribute,0,1299.0
1,contravention,0,1300.0
1,reconstruction,0,1301.0
1,municipality,0,1302.0
1,constitution,0,1303.0
1,recommend,0,1304.0
1,debit,0,1305.0
1,measure,0,1306.0
1,split,0,1307.0
1,declare,0,1308.0
1,diversify,0,1309.0
1,disinvestment,0,1310.0
1,stand,0,1311.0
1,legislation,0,1312.0
1,levy,0,1313.0
1,lien,0,1314.0
1,differential,0,1315.0
1,different,0,1316.0
1,like,0,1317.0
1,line,0,1318.0
1,destroy,0,1319.0
1,long,0,1320.0
1,depositorie,0,1321.0
1,lot,0,1322.0
1,dematerialisation,0,1323.0
1,delivery,0,1324.0
1,margin,0,1325.0
1,marketable,0,1326.0
1,maturity,0,1327.0
1,mean,0,1328.0
1,deduct,0,1329.0
1,face,0,1330.0
2,manager,170,1.0
2,portfolio,86,2.0
2,investment,79,3.0
2,trustee,23,4.0
2,adviser,21,5.0
2,invit,14,6.0
2,board,12,7.0
2,investor,9,8.0
2,foreign,9,9.0
2,asset,8,10.0
2,charter,7,11.0
2,accountant,7,12.0
2,client,6,13.0
2,report,5,14.0
2,service,5,15.0
2,auditor,5,16.0
2,account,5,17.0
2,early,4,18.0
2,reit,4,19.0
2,new,4,20.0
2,discretionary,4,21.0
2,valuer,4,22.0
2,audit,3,23.0
2,associate,3,24.0
2,project,3,25.0
2,certificate,3,26.0
2,appoint,3,27.0
2,fund,3,28.0
2,valuation,3,29.0
2,fee,3,30.0
2,performance,3,31.0
2,transaction,3,32.0
2,activity,3,33.0
2,independent,2,34.0
2,inter,2,35.0
2,previous,2,36.0
2,intermediary,2,37.0
2,spv,2,38.0
2,period,2,39.0
2,disinvestment,2,40.0
2,payment,2,41.0
2,distribution,2,42.0
2,security,2,43.0
2,issue,2,44.0
2,provider,2,45.0
2,shall,2,46.0
2,agent,2,47.0
2,change,2,48.0
2,copy,2,49.0
2,exist,2,50.0
2,advice,2,51.0
2,advisor,2,52.0
2,receive,2,53.0
2,material,2,54.0
2,india,1,55.0
2,action,1,56.0
2,inspect,1,57.0
2,publicly,1,58.0
2,group,1,59.0
2,institute,1,60.0
2,submit,1,61.0
2,estate,1,62.0
2,previously,1,63.0
2,deal,1,64.0
2,declaration,1,65.0
2,grievance,1,66.0
2,corporate,1,67.0
2,contract,1,68.0
2,suspension,1,69.0
2,se,1,70.0
2,obligation,1,71.0
2,maturity,1,72.0
2,base,1,73.0
2,offer,1,74.0
2,particular,1,75.0
2,charge,1,76.0
2,indicator,1,77.0
2,disclosure,1,78.0
2,holder,1,79.0
2,individual,1,80.0
2,body,1,81.0
2,hold,1,82.0
2,initial,1,83.0
2,approach,1,84.0
2,infrastructure,1,85.0
2,include,1,86.0
2,circular,1,87.0
2,authority,1,88.0
2,partnership,1,89.0
2,book,1,90.0
2,information,1,91.0
2,risk,1,92.0
2,non,1,93.0
2,conflict,1,94.0
2,effect,1,95.0
2,accept,1,96.0
2,memorandum,1,97.0
2,recommend,1,98.0
2,allocation,1,99.0
2,advisory,1,100.0
2,company,1,101.0
2,placement,1,102.0
2,alia,1,103.0
2,agreement,1,104.0
2,computation,1,105.0
2,real,1,106.0
2,management,1,107.0
2,situation,1,108.0
2,employee,1,109.0
2,eligible,1,110.0
2,money,1,111.0
2,minimum,1,112.0
2,person,1,113.0
2,annually,1,114.0
2,angel,1,115.0
2,firm,1,116.0
2,qualified,1,117.0
2,nav,1,118.0
2,relate,1,119.0
2,renewal,1,120.0
2,commission,1,121.0
2,meeting,1,122.0
2,probable,0,123.0
2,proceeding,0,124.0
2,position,0,125.0
2,rectification,0,126.0
2,processing,0,127.0
2,privately,0,128.0
2,process,0,129.0
2,possession,0,130.0
2,proceed,0,131.0
2,privacy,0,132.0
2,priority,0,133.0
2,possible,0,134.0
2,procedure,0,135.0
2,privilege,0,136.0
2,private,0,137.0
2,prescribe,0,138.0
2,post,0,139.0
2,primary,0,140.0
2,preparation,0,141.0
2,premise,0,142.0
2,red,0,143.0
2,redeemable,0,144.0
2,prejudice,0,145.0
2,preferential,0,146.0
2,preference,0,147.0
2,price,0,148.0
2,pricing,0,149.0
2,principal,0,150.0
2,postal,0,151.0
2,precede,0,152.0
2,principle,0,153.0
2,pre,0,154.0
2,practise,0,155.0
2,practice,0,156.0
2,prevention,0,157.0
2,prior,0,158.0
2,rectify,0,159.0
2,power,0,160.0
2,redemption,0,161.0
2,recognition,0,162.0
2,product,0,163.0
2,quarter,0,164.0
2,raise,0,165.0
2,quorum,0,166.0
2,reconsideration,0,167.0
2,questionnaire,0,168.0
2,question,0,169.0
2,quarterly,0,170.0
2,quantity,0,171.0
2,ratification,0,172.0
2,qualification,0,173.0
2,q,0,174.0
2,pursuant,0,175.0
2,reconstruction,0,176.0
2,pursuance,0,177.0
2,purpose,0,178.0
2,rate,0,179.0
2,rating,0,180.0
2,production,0,181.0
2,realize,0,182.0
2,reckoner,0,183.0
2,recipient,0,184.0
2,receivables,0,185.0
2,receipt,0,186.0
2,reasonable,0,187.0
2,reason,0,188.0
2,recognize,0,189.0
2,recommendation,0,190.0
2,realise,0,191.0
2,ready,0,192.0
2,read,0,193.0
2,rbi,0,194.0
2,rationale,0,195.0
2,ratio,0,196.0
2,purport,0,197.0
2,purchaser,0,198.0
2,purchase,0,199.0
2,promote,0,200.0
2,proposal,0,201.0
2,property,0,202.0
2,properly,0,203.0
2,proper,0,204.0
2,promotional,0,205.0
2,promoter,0,206.0
2,recovery,0,207.0
2,punishment,0,208.0
2,prohibitory,0,209.0
2,prohibition,0,210.0
2,progress,0,211.0
2,profit,0,212.0
2,profile,0,213.0
2,professional,0,214.0
2,propose,0,215.0
2,proposing,0,216.0
2,recognise,0,217.0
2,prosecution,0,218.0
2,prospectus,0,219.0
2,provide,0,220.0
2,provision,0,221.0
2,proviso,0,222.0
2,proximity,0,223.0
2,proxy,0,224.0
2,portion,0,225.0
2,public,0,226.0
2,recover,0,227.0
2,publication,0,228.0
2,publicity,0,229.0
2,record,0,230.0
2,publish,0,231.0
2,redressal,0,232.0
2,payable,0,233.0
2,policy,0,234.0
2,negligence,0,235.0
2,need,0,236.0
2,necessary,0,237.0
2,nbfcs,0,238.0
2,nature,0,239.0
2,nationwide,0,240.0
2,national,0,241.0
2,nation,0,242.0
2,mutually,0,243.0
2,mutual,0,244.0
2,mutatis,0,245.0
2,mutandis,0,246.0
2,municipality,0,247.0
2,municipal,0,248.0
2,mumbai,0,249.0
2,multiple,0,250.0
2,negative,0,251.0
2,negotiation,0,252.0
2,occupant,0,253.0
2,net,0,254.0
2,observation,0,255.0
2,objection,0,256.0
2,number,0,257.0
2,notification,0,258.0
2,noticee,0,259.0
2,notice,0,260.0
2,note,0,261.0
2,notch,0,262.0
2,normally,0,263.0
2,norm,0,264.0
2,nomination,0,265.0
2,nism,0,266.0
2,newspaper,0,267.0
2,networth,0,268.0
2,network,0,269.0
2,month,0,270.0
2,monitoring,0,271.0
2,monitor,0,272.0
2,monie,0,273.0
2,mechanism,0,274.0
2,measure,0,275.0
2,mean,0,276.0
2,maximum,0,277.0
2,matter,0,278.0
2,materiality,0,279.0
2,marketable,0,280.0
2,market,0,281.0
2,mark,0,282.0
2,margin,0,283.0
2,march,0,284.0
2,manner,0,285.0
2,mandate,0,286.0
2,managing,0,287.0
2,managerial,0,288.0
2,medium,0,289.0
2,meet,0,290.0
2,member,0,291.0
2,mislead,0,292.0
2,monetary,0,293.0
2,modify,0,294.0
2,modified,0,295.0
2,modification,0,296.0
2,mode,0,297.0
2,misleading,0,298.0
2,minority,0,299.0
2,membership,0,300.0
2,migration,0,301.0
2,merger,0,302.0
2,merge,0,303.0
2,merchant,0,304.0
2,mention,0,305.0
2,memo,0,306.0
2,obtain,0,307.0
2,october,0,308.0
2,police,0,309.0
2,pension,0,310.0
2,pende,0,311.0
2,penalty,0,312.0
2,peer,0,313.0
2,peculiar,0,314.0
2,pcf,0,315.0
2,refund,0,316.0
2,pay,0,317.0
2,passing,0,318.0
2,pass,0,319.0
2,party,0,320.0
2,partner,0,321.0
2,partly,0,322.0
2,participation,0,323.0
2,participate,0,324.0
2,participant,0,325.0
2,pendency,0,326.0
2,percent,0,327.0
2,offence,0,328.0
2,periodic,0,329.0
2,pledger,0,330.0
2,pledgee,0,331.0
2,pledge,0,332.0
2,play,0,333.0
2,planning,0,334.0
2,plan,0,335.0
2,place,0,336.0
2,physical,0,337.0
2,pertain,0,338.0
2,personnel,0,339.0
2,personal,0,340.0
2,permissible,0,341.0
2,permanent,0,342.0
2,periodicity,0,343.0
2,periodically,0,344.0
2,parte,0,345.0
2,parliament,0,346.0
2,parameter,0,347.0
2,para,0,348.0
2,opt,0,349.0
2,opportunity,0,350.0
2,opinion,0,351.0
2,operational,0,352.0
2,operation,0,353.0
2,operate,0,354.0
2,open,0,355.0
2,ongoing,0,356.0
2,omnibus,0,357.0
2,omission,0,358.0
2,offshore,0,359.0
2,officer,0,360.0
2,office,0,361.0
2,offering,0,362.0
2,offender,0,363.0
2,option,0,364.0
2,order,0,365.0
2,ordinary,0,366.0
2,owner,0,367.0
2,par,0,368.0
2,paper,0,369.0
2,panel,0,370.0
2,page,0,371.0
2,p,0,372.0
2,ownership,0,373.0
2,oversubscription,0,374.0
2,organisation,0,375.0
2,overall,0,376.0
2,outstanding,0,377.0
2,outside,0,378.0
2,original,0,379.0
2,origin,0,380.0
2,organization,0,381.0
2,refer,0,382.0
2,ability,0,383.0
2,refundable,0,384.0
2,termination,0,385.0
2,threshold,0,386.0
2,thousand,0,387.0
2,thirtieth,0,388.0
2,thereund,0,389.0
2,thereof,0,390.0
2,therefrom,0,391.0
2,test,0,392.0
2,terminal,0,393.0
2,time,0,394.0
2,term,0,395.0
2,tenure,0,396.0
2,tenth,0,397.0
2,tentatively,0,398.0
2,tendering,0,399.0
2,tender,0,400.0
2,telephone,0,401.0
2,till,0,402.0
2,timely,0,403.0
2,tax,0,404.0
2,transferor,0,405.0
2,turn,0,406.0
2,trust,0,407.0
2,true,0,408.0
2,tribunal,0,409.0
2,trend,0,410.0
2,treatie,0,411.0
2,transmission,0,412.0
2,transferable,0,413.0
2,title,0,414.0
2,transfer,0,415.0
2,transactional,0,416.0
2,transact,0,417.0
2,trading,0,418.0
2,trade,0,419.0
2,total,0,420.0
2,tool,0,421.0
2,technical,0,422.0
2,target,0,423.0
2,turnover,0,424.0
2,store,0,425.0
2,submission,0,426.0
2,subject,0,427.0
2,sub,0,428.0
2,structure,0,429.0
2,strict,0,430.0
2,stress,0,431.0
2,strategy,0,432.0
2,storage,0,433.0
2,subscription,0,434.0
2,stock,0,435.0
2,stipulate,0,436.0
2,step,0,437.0
2,statutory,0,438.0
2,status,0,439.0
2,statement,0,440.0
2,state,0,441.0
2,subscriber,0,442.0
2,subsequent,0,443.0
2,takeover,0,444.0
2,suitable,0,445.0
2,tabular,0,446.0
2,table,0,447.0
2,swear,0,448.0
2,suspect,0,449.0
2,surrender,0,450.0
2,superior,0,451.0
2,sum,0,452.0
2,suggestion,0,453.0
2,subsidiary,0,454.0
2,sufficient,0,455.0
2,sufficiency,0,456.0
2,suffer,0,457.0
2,succession,0,458.0
2,substantial,0,459.0
2,substance,0,460.0
2,subsisting,0,461.0
2,turnaround,0,462.0
2,type,0,463.0
2,standard,0,464.0
2,warrant,0,465.0
2,whereever,0,466.0
2,whatsoever,0,467.0
2,weighted,0,468.0
2,weight,0,469.0
2,week,0,470.0
2,website,0,471.0
2,way,0,472.0
2,waiver,0,473.0
2,wholly,0,474.0
2,voting,0,475.0
2,vote,0,476.0
2,voluntarily,0,477.0
2,volume,0,478.0
2,violation,0,479.0
2,violate,0,480.0
2,viii,0,481.0
2,whichever,0,482.0
2,wide,0,483.0
2,vigil,0,484.0
2,working,0,485.0
2,yearly,0,486.0
2,year,0,487.0
2,xix,0,488.0
2,wtms,0,489.0
2,wtm,0,490.0
2,writing,0,491.0
2,write,0,492.0
2,work,0,493.0
2,wilful,0,494.0
2,woman,0,495.0
2,witness,0,496.0
2,withdrawal,0,497.0
2,withdraw,0,498.0
2,window,0,499.0
2,wind,0,500.0
2,willing,0,501.0
2,vii,0,502.0
2,vi,0,503.0
2,unblock,0,504.0
2,unfulfilled,0,505.0
2,unpublished,0,506.0
2,unpaid,0,507.0
2,unlisted,0,508.0
2,unless,0,509.0
2,university,0,510.0
2,unitholder,0,511.0
2,unit,0,512.0
2,underwriting,0,513.0
2,use,0,514.0
2,underwriter,0,515.0
2,undertaking,0,516.0
2,undertake,0,517.0
2,underlying,0,518.0
2,underlie,0,519.0
2,undergoing,0,520.0
2,unblocking,0,521.0
2,unsecured,0,522.0
2,user,0,523.0
2,vesting,0,524.0
2,vary,0,525.0
2,vest,0,526.0
2,vessel,0,527.0
2,version,0,528.0
2,verification,0,529.0
2,verifiable,0,530.0
2,venture,0,531.0
2,vehicle,0,532.0
2,variation,0,533.0
2,utilization,0,534.0
2,valuing,0,535.0
2,value,0,536.0
2,validity,0,537.0
2,valid,0,538.0
2,vacancy,0,539.0
2,v,0,540.0
2,utilize,0,541.0
2,standards,0,542.0
2,standalone,0,543.0
2,refuse,0,544.0
2,resolution,0,545.0
2,restriction,0,546.0
2,restraint,0,547.0
2,restore,0,548.0
2,restoration,0,549.0
2,responsibility,0,550.0
2,respective,0,551.0
2,respect,0,552.0
2,resignation,0,553.0
2,retain,0,554.0
2,resign,0,555.0
2,resident,0,556.0
2,reserve,0,557.0
2,research,0,558.0
2,rescission,0,559.0
2,requisition,0,560.0
2,requisite,0,561.0
2,result,0,562.0
2,retirement,0,563.0
2,require,0,564.0
2,rights,0,565.0
2,sa,0,566.0
2,rupee,0,567.0
2,rule,0,568.0
2,rta,0,569.0
2,roll,0,570.0
2,role,0,571.0
2,roadmap,0,572.0
2,right,0,573.0
2,return,0,574.0
2,reward,0,575.0
2,revocation,0,576.0
2,revision,0,577.0
2,revised,0,578.0
2,revise,0,579.0
2,review,0,580.0
2,revenue,0,581.0
2,requirement,0,582.0
2,request,0,583.0
2,sale,0,584.0
2,regulatory,0,585.0
2,relaxation,0,586.0
2,relative,0,587.0
2,relationship,0,588.0
2,relation,0,589.0
2,related,0,590.0
2,rejection,0,591.0
2,reject,0,592.0
2,regulator,0,593.0
2,remain,0,594.0
2,regulated,0,595.0
2,regulate,0,596.0
2,registration,0,597.0
2,registrar,0,598.0
2,registered,0,599.0
2,register,0,600.0
2,regard,0,601.0
2,relevant,0,602.0
2,rematerialise,0,603.0
2,repute,0,604.0
2,reporting,0,605.0
2,reputation,0,606.0
2,repugnant,0,607.0
2,repricing,0,608.0
2,reprice,0,609.0
2,representative,0,610.0
2,representation,0,611.0
2,represent,0,612.0
2,reply,0,613.0
2,remedy,0,614.0
2,replacement,0,615.0
2,repeal,0,616.0
2,repayment,0,617.0
2,rental,0,618.0
2,remove,0,619.0
2,removal,0,620.0
2,remittance,0,621.0
2,safeguard,0,622.0
2,salient,0,623.0
2,stand,0,624.0
2,shortfall,0,625.0
2,site,0,626.0
2,sit,0,627.0
2,single,0,628.0
2,similar,0,629.0
2,significant,0,630.0
2,signature,0,631.0
2,sign,0,632.0
2,short,0,633.0
2,skill,0,634.0
2,shelf,0,635.0
2,sheet,0,636.0
2,shareholding,0,637.0
2,shareholder,0,638.0
2,shareholde,0,639.0
2,share,0,640.0
2,severally,0,641.0
2,size,0,642.0
2,sme,0,643.0
2,seven,0,644.0
2,specify,0,645.0
2,stakeholder,0,646.0
2,stage,0,647.0
2,sro,0,648.0
2,sr,0,649.0
2,sponsor,0,650.0
2,split,0,651.0
2,speed,0,652.0
2,specified,0,653.0
2,society,0,654.0
2,specific,0,655.0
2,special,0,656.0
2,space,0,657.0
2,source,0,658.0
2,solicitor,0,659.0
2,solely,0,660.0
2,soft,0,661.0
2,seventy,0,662.0
2,settlement,0,663.0
2,sar,0,664.0
2,searchable,0,665.0
2,secure,0,666.0
2,sector,0,667.0
2,secrete,0,668.0
2,secretary,0,669.0
2,secondary,0,670.0
2,second,0,671.0
2,sebi,0,672.0
2,search,0,673.0
2,securitie,0,674.0
2,scrip,0,675.0
2,scheme,0,676.0
2,say,0,677.0
2,satisfy,0,678.0
2,satisfied,0,679.0
2,satisfactory,0,680.0
2,satisfaction,0,681.0
2,secured,0,682.0
2,securities,0,683.0
2,settle,0,684.0
2,senior,0,685.0
2,set,0,686.0
2,serve,0,687.0
2,series,0,688.0
2,september,0,689.0
2,separately,0,690.0
2,separate,0,691.0
2,sensitive,0,692.0
2,send,0,693.0
2,securitised,0,694.0
2,sell,0,695.0
2,self,0,696.0
2,seizure,0,697.0
2,seize,0,698.0
2,seeking,0,699.0
2,seek,0,700.0
2,securitized,0,701.0
2,remuneration,0,702.0
2,kyc,0,703.0
2,manage,0,704.0
2,conclude,0,705.0
2,connection,0,706.0
2,connect,0,707.0
2,conform,0,708.0
2,confidentiality,0,709.0
2,conduct,0,710.0
2,condition,0,711.0
2,concurrence,0,712.0
2,concessioning,0,713.0
2,consensus,0,714.0
2,concert,0,715.0
2,concerned,0,716.0
2,concern,0,717.0
2,compulsorily,0,718.0
2,comprise,0,719.0
2,compounding,0,720.0
2,composition,0,721.0
2,connectivity,0,722.0
2,consent,0,723.0
2,claim,0,724.0
2,context,0,725.0
2,contravention,0,726.0
2,contravene,0,727.0
2,contra,0,728.0
2,continuous,0,729.0
2,continuity,0,730.0
2,continue,0,731.0
2,continuation,0,732.0
2,content,0,733.0
2,consequential,0,734.0
2,contain,0,735.0
2,constitution,0,736.0
2,consolidated,0,737.0
2,consolidate,0,738.0
2,consist,0,739.0
2,consideration,0,740.0
2,consider,0,741.0
2,component,0,742.0
2,comply,0,743.0
2,complie,0,744.0
2,code,0,745.0
2,come,0,746.0
2,combined,0,747.0
2,combine,0,748.0
2,combination,0,749.0
2,collective,0,750.0
2,collect,0,751.0
2,collateral,0,752.0
2,closure,0,753.0
2,compliance,0,754.0
2,close,0,755.0
2,clearing,0,756.0
2,clearance,0,757.0
2,clear,0,758.0
2,clause,0,759.0
2,classify,0,760.0
2,classification,0,761.0
2,commence,0,762.0
2,commencement,0,763.0
2,comment,0,764.0
2,commercial,0,765.0
2,completion,0,766.0
2,complete,0,767.0
2,complaint,0,768.0
2,competitive,0,769.0
2,competent,0,770.0
2,compete,0,771.0
2,compensation,0,772.0
2,compensate,0,773.0
2,communication,0,774.0
2,communicate,0,775.0
2,common,0,776.0
2,commodity,0,777.0
2,committee,0,778.0
2,commitment,0,779.0
2,commit,0,780.0
2,contribute,0,781.0
2,contribution,0,782.0
2,control,0,783.0
2,delay,0,784.0
2,demat,0,785.0
2,demand,0,786.0
2,delivery,0,787.0
2,delisting,0,788.0
2,delist,0,789.0
2,delegate,0,790.0
2,delayed,0,791.0
2,define,0,792.0
2,decency,0,793.0
2,defer,0,794.0
2,defaulter,0,795.0
2,default,0,796.0
2,deem,0,797.0
2,deed,0,798.0
2,deduct,0,799.0
2,declare,0,800.0
2,dematerialisation,0,801.0
2,dematerialise,0,802.0
2,dematerialization,0,803.0
2,dematerialize,0,804.0
2,determine,0,805.0
2,determination,0,806.0
2,detailed,0,807.0
2,destroy,0,808.0
2,despite,0,809.0
2,desirous,0,810.0
2,desire,0,811.0
2,designate,0,812.0
2,description,0,813.0
2,derivative,0,814.0
2,depute,0,815.0
2,depository,0,816.0
2,depositorie,0,817.0
2,deposit,0,818.0
2,department,0,819.0
2,decision,0,820.0
2,deceased,0,821.0
2,convention,0,822.0
2,corresponding,0,823.0
2,course,0,824.0
2,coupon,0,825.0
2,country,0,826.0
2,counter,0,827.0
2,count,0,828.0
2,council,0,829.0
2,cost,0,830.0
2,correspondence,0,831.0
2,debt,0,832.0
2,correspond,0,833.0
2,corpus,0,834.0
2,corporatize,0,835.0
2,corporation,0,836.0
2,convertible,0,837.0
2,convert,0,838.0
2,conversion,0,839.0
2,court,0,840.0
2,covenant,0,841.0
2,cover,0,842.0
2,coverage,0,843.0
2,debit,0,844.0
2,debenture,0,845.0
2,debarment,0,846.0
2,day,0,847.0
2,datum,0,848.0
2,date,0,849.0
2,database,0,850.0
2,custom,0,851.0
2,custody,0,852.0
2,custodian,0,853.0
2,current,0,854.0
2,criterion,0,855.0
2,credit,0,856.0
2,creation,0,857.0
2,create,0,858.0
2,class,0,859.0
2,circumstance,0,860.0
2,development,0,861.0
2,alienation,0,862.0
2,alternative,0,863.0
2,alteration,0,864.0
2,allow,0,865.0
2,allottee,0,866.0
2,allotment,0,867.0
2,alleged,0,868.0
2,allege,0,869.0
2,alienate,0,870.0
2,analogous,0,871.0
2,aircraft,0,872.0
2,agree,0,873.0
2,aggrieved,0,874.0
2,aggrieve,0,875.0
2,aggregate,0,876.0
2,agenda,0,877.0
2,agency,0,878.0
2,amendment,0,879.0
2,analysis,0,880.0
2,circulate,0,881.0
2,appellate,0,882.0
2,approval,0,883.0
2,appropriate,0,884.0
2,appointment,0,885.0
2,apply,0,886.0
2,application,0,887.0
2,applicant,0,888.0
2,applicable,0,889.0
2,appear,0,890.0
2,analyst,0,891.0
2,ao,0,892.0
2,anti,0,893.0
2,annum,0,894.0
2,annual,0,895.0
2,announcement,0,896.0
2,announce,0,897.0
2,annex,0,898.0
2,aforesaid,0,899.0
2,affiliation,0,900.0
2,affidavit,0,901.0
2,accounting,0,902.0
2,acting,0,903.0
2,act,0,904.0
2,acquisition,0,905.0
2,acquirer,0,906.0
2,acquire,0,907.0
2,accrue,0,908.0
2,accreditation,0,909.0
2,accordance,0,910.0
2,affect,0,911.0
2,accord,0,912.0
2,accompany,0,913.0
2,access,0,914.0
2,acceptance,0,915.0
2,abusive,0,916.0
2,absence,0,917.0
2,abridge,0,918.0
2,actual,0,919.0
2,actuarial,0,920.0
2,adapt,0,921.0
2,addition,0,922.0
2,affair,0,923.0
2,advocate,0,924.0
2,advertisement,0,925.0
2,advertise,0,926.0
2,advance,0,927.0
2,adopt,0,928.0
2,admittance,0,929.0
2,admit,0,930.0
2,admission,0,931.0
2,administrator,0,932.0
2,adjustment,0,933.0
2,adjudication,0,934.0
2,adjudicate,0,935.0
2,adequate,0,936.0
2,additional,0,937.0
2,approve,0,938.0
2,approx,0,939.0
2,april,0,940.0
2,buy,0,941.0
2,calculation,0,942.0
2,calculate,0,943.0
2,c,0,944.0
